From	Entry	Reviewed
ENSG00000085644	I3L2V8	unreviewed
ENSG00000085644	I3L473	unreviewed
ENSG00000148200	Q15406	reviewed
ENSG00000148200	C9JDI9	unreviewed
ENSG00000214513	A8MTQ0	reviewed
ENSG00000128000	Q9Y6R6	reviewed
ENSG00000128000	C9JTJ1	unreviewed
ENSG00000128000	M0R0W9	unreviewed
ENSG00000128000	M0R168	unreviewed
ENSG00000067066	P23497	reviewed
ENSG00000067066	C9JBL0	unreviewed
ENSG00000067066	E9PHV6	unreviewed
ENSG00000067066	H0Y4R8	unreviewed
ENSG00000067066	H7C1G8	unreviewed
ENSG00000067066	H7C4B4	unreviewed
ENSG00000173451	Q9H0W7	reviewed
ENSG00000173451	F8VW94	unreviewed
ENSG00000173451	F8VYP5	unreviewed
ENSG00000173451	F8W1B8	unreviewed
ENSG00000088876	Q6P1L6	reviewed
ENSG00000088876	A0A087WZQ2	unreviewed
ENSG00000088876	A0A0A0MSR0	unreviewed
ENSG00000088876	A0A0A0MT63	unreviewed
ENSG00000088876	A0A669KB96	unreviewed
ENSG00000152977	Q15915	reviewed
ENSG00000152977	H7C5D8	unreviewed
ENSG00000139083	P41212	reviewed
ENSG00000139083	H0YG25	unreviewed
ENSG00000139083	J3KN52	unreviewed
ENSG00000172201	P47928	reviewed
ENSG00000187792	Q9UC06	reviewed
ENSG00000283201	A0A087WUU8	unreviewed
ENSG00000203326	Q8N782	reviewed
ENSG00000203326	E7ENB8	unreviewed
ENSG00000203326	E7EUL5	unreviewed
ENSG00000203326	J3KR62	unreviewed
ENSG00000203326	M0QZA4	unreviewed
ENSG00000130675	P50219	reviewed
ENSG00000130675	C9JFT4	unreviewed
ENSG00000130675	C9K088	unreviewed
ENSG00000130675	S4R364	unreviewed
ENSG00000130675	S4R3G1	unreviewed
ENSG00000130675	S4R464	unreviewed
ENSG00000165643	Q5JUK2	reviewed
ENSG00000165643	A0A669KBI8	unreviewed
ENSG00000268696	P0DPD5	reviewed
ENSG00000153560	Q9NZI7	reviewed
ENSG00000153560	C9JWL3	unreviewed
ENSG00000153560	F8WEP8	unreviewed
ENSG00000130711	Q9H4Q4	reviewed
ENSG00000130711	A0A6Q8PH01	unreviewed
ENSG00000177311	Q8NAP3	reviewed
ENSG00000177311	A0A1B0GV48	unreviewed
ENSG00000177311	D6R9I1	unreviewed
ENSG00000177311	D6R9J6	unreviewed
ENSG00000177311	D6R9U6	unreviewed
ENSG00000177311	D6RAC4	unreviewed
ENSG00000177311	D6RBC4	unreviewed
ENSG00000177311	D6RC86	unreviewed
ENSG00000177311	D6RE69	unreviewed
ENSG00000177311	D6RGK1	unreviewed
ENSG00000177311	D6RHD1	unreviewed
ENSG00000177311	D6RJE1	unreviewed
ENSG00000065029	P36508	reviewed
ENSG00000065029	E7EX64	unreviewed
ENSG00000065029	F8W971	unreviewed
ENSG00000065029	H7C513	unreviewed
ENSG00000198839	Q9NRM2	reviewed
ENSG00000198839	C9J3B6	unreviewed
ENSG00000198839	C9JH62	unreviewed
ENSG00000198839	E7EW13	unreviewed
ENSG00000198839	F8WBE4	unreviewed
ENSG00000198839	G5E9M4	unreviewed
ENSG00000198839	H7C460	unreviewed
ENSG00000096401	Q99459	reviewed
ENSG00000165030	Q16649	reviewed
ENSG00000175395	P17030	reviewed
ENSG00000179965	Q7L3S4	reviewed
ENSG00000179965	H3BRY2	unreviewed
ENSG00000179965	I3L3L5	unreviewed
ENSG00000108175	Q9ULJ6	reviewed
ENSG00000101076	P41235	reviewed
ENSG00000101076	A0A087WXV4	unreviewed
ENSG00000101076	A0A804HI58	unreviewed
ENSG00000101076	A0A804HIR4	unreviewed
ENSG00000101076	A0A804HJ41	unreviewed
ENSG00000101076	A0A804HJ81	unreviewed
ENSG00000101076	A0A804HJJ6	unreviewed
ENSG00000101076	A0A804HJL7	unreviewed
ENSG00000101076	B9VVT8	unreviewed
ENSG00000101076	F8WBS7	unreviewed
ENSG00000100625	Q9UIU6	reviewed
ENSG00000100625	G3V2N2	unreviewed
ENSG00000178338	Q96LW1	reviewed
ENSG00000178338	E5RH89	unreviewed
ENSG00000249709	Q8TBZ8	reviewed
ENSG00000249709	C9JLM4	unreviewed
ENSG00000249709	F8WD42	unreviewed
ENSG00000249709	M0QZN8	unreviewed
ENSG00000152467	Q8NBB4	reviewed
ENSG00000152467	A0A0C4DGR0	unreviewed
ENSG00000174282	Q9P1Z0	reviewed
ENSG00000143178	O60806	reviewed
ENSG00000143178	H0Y4B1	unreviewed
ENSG00000143178	H0Y5A7	unreviewed
ENSG00000128709	P28356	reviewed
ENSG00000148737	Q9NQB0	reviewed
ENSG00000148737	A0A0A0MTL7	unreviewed
ENSG00000148737	A0A0D9SGH8	unreviewed
ENSG00000148737	A0A1B0GU84	unreviewed
ENSG00000148737	A0A1B0GVE1	unreviewed
ENSG00000148737	A0A994J4F0	unreviewed
ENSG00000148737	A0A994J711	unreviewed
ENSG00000148737	C6ZRJ7	unreviewed
ENSG00000148737	C6ZRK5	unreviewed
ENSG00000148737	H0YEE5	unreviewed
ENSG00000148737	Q5JRY3	unreviewed
ENSG00000148737	Q5JRY4	unreviewed
ENSG00000148737	Q5VVR5	unreviewed
ENSG00000148737	Q5VVR7	unreviewed
ENSG00000148737	Q5VVR8	unreviewed
ENSG00000197279	P49910	reviewed
ENSG00000198298	Q8NCK3	reviewed
ENSG00000198298	C9JV60	unreviewed
ENSG00000109320	P19838	reviewed
ENSG00000109320	A0A494C157	unreviewed
ENSG00000109320	A0A494C1E9	unreviewed
ENSG00000109320	A0A8V8TLB2	unreviewed
ENSG00000109320	D6RC45	unreviewed
ENSG00000109320	D6RH30	unreviewed
ENSG00000160224	O43918	reviewed
ENSG00000166454	O43313	reviewed
ENSG00000166454	J3QRX7	unreviewed
ENSG00000113716	Q12766	reviewed
ENSG00000113716	A0A8C8PVR7	unreviewed
ENSG00000113716	E9PEK0	unreviewed
ENSG00000113716	H0YAC2	unreviewed
ENSG00000157429	P17023	reviewed
ENSG00000157429	H3BMU5	unreviewed
ENSG00000157429	H3BNH9	unreviewed
ENSG00000157429	H3BNI0	unreviewed
ENSG00000157429	H3BQ26	unreviewed
ENSG00000157429	H3BQI6	unreviewed
ENSG00000157429	H3BR98	unreviewed
ENSG00000157429	J3KRI7	unreviewed
ENSG00000157429	J3KSN3	unreviewed
ENSG00000157429	J3KT56	unreviewed
ENSG00000256463	Q9BXA9	reviewed
ENSG00000256463	I3L3L8	unreviewed
ENSG00000171476	Q9BPY8	reviewed
ENSG00000147117	P51786	reviewed
ENSG00000006194	O14978	reviewed
ENSG00000006194	D3DUC1	unreviewed
ENSG00000006194	I3L0N0	unreviewed
ENSG00000006194	I3L2X3	unreviewed
ENSG00000006194	I3L393	unreviewed
ENSG00000006194	I3NI39	unreviewed
ENSG00000253831	Q6ZN32	reviewed
ENSG00000138738	Q9NQX1	reviewed
ENSG00000138738	H0Y9S1	unreviewed
ENSG00000152804	Q03014	reviewed
ENSG00000152804	F8VU08	unreviewed
ENSG00000173041	Q8NEM1	reviewed
ENSG00000006377	P56179	reviewed
ENSG00000006377	G3V471	unreviewed
ENSG00000143032	Q9NY43	reviewed
ENSG00000196693	Q06732	reviewed
ENSG00000196693	A0A087WVA3	unreviewed
ENSG00000196693	A0A087WXF4	unreviewed
ENSG00000196693	A0A087WXT3	unreviewed
ENSG00000196693	A0A087X1D4	unreviewed
ENSG00000188227	Q6ZN11	reviewed
ENSG00000188227	K7EL37	unreviewed
ENSG00000188227	K7EMH8	unreviewed
ENSG00000188227	K7EMU0	unreviewed
ENSG00000188227	K7EN11	unreviewed
ENSG00000188227	K7EQP3	unreviewed
ENSG00000188227	K7ERJ7	unreviewed
ENSG00000196460	Q6ZV50	reviewed
ENSG00000196460	A0A2R8Y560	unreviewed
ENSG00000196460	A0A2R8YED2	unreviewed
ENSG00000196460	D6RAX4	unreviewed
ENSG00000196460	E9PDA6	unreviewed
ENSG00000197647	Q8N7K0	reviewed
ENSG00000197647	C9JQA6	unreviewed
ENSG00000197647	C9JUV2	unreviewed
ENSG00000197647	F8VP42	unreviewed
ENSG00000197647	F8VTV7	unreviewed
ENSG00000197647	F8VXJ9	unreviewed
ENSG00000197647	F8W0C9	unreviewed
ENSG00000197647	F8W652	unreviewed
ENSG00000169951	Q96H86	reviewed
ENSG00000185122	Q00613	reviewed
ENSG00000185122	A0A087WWQ3	unreviewed
ENSG00000185122	A0A087WXG6	unreviewed
ENSG00000185122	A0A087X1F9	unreviewed
ENSG00000185122	E9PI02	unreviewed
ENSG00000185122	E9PMQ6	unreviewed
ENSG00000184677	Q9NUA8	reviewed
ENSG00000184677	A0A3B3IRZ6	unreviewed
ENSG00000184677	B1AKC8	unreviewed
ENSG00000184677	F8WAI8	unreviewed
ENSG00000081059	P36402	reviewed
ENSG00000081059	B7WNT5	unreviewed
ENSG00000081059	E5RG34	unreviewed
ENSG00000081059	E5RG75	unreviewed
ENSG00000081059	E5RGJ5	unreviewed
ENSG00000081059	E5RGQ1	unreviewed
ENSG00000081059	E5RHL1	unreviewed
ENSG00000081059	E5RJ51	unreviewed
ENSG00000081059	H0YAR8	unreviewed
ENSG00000081059	H0YBC8	unreviewed
ENSG00000081059	H0YBM1	unreviewed
ENSG00000081059	H0YBP2	unreviewed
ENSG00000131849	P52740	reviewed
ENSG00000102349	O95600	reviewed
ENSG00000102349	Q05BZ3	unreviewed
ENSG00000214336	A8MTJ6	reviewed
ENSG00000122859	Q9Y4Z2	reviewed
ENSG00000276644	Q9UI36	reviewed
ENSG00000276644	A0A994J5V6	unreviewed
ENSG00000276644	A0A994J7Q8	unreviewed
ENSG00000240445	A0A2Z4LIS9	reviewed
ENSG00000240445	A0A590UJX0	unreviewed
ENSG00000240445	I3L3U3	unreviewed
ENSG00000165156	Q9UKY1	reviewed
ENSG00000165156	U3KPX4	unreviewed
ENSG00000177683	Q7Z6K1	reviewed
ENSG00000177683	C9JIH7	unreviewed
ENSG00000010030	Q9Y603	reviewed
ENSG00000196267	Q6ZNA1	reviewed
ENSG00000196267	M0QYS4	unreviewed
ENSG00000196267	M0QZ88	unreviewed
ENSG00000196267	M0R1N4	unreviewed
ENSG00000141027	O75376	reviewed
ENSG00000141027	A0A994J5B8	unreviewed
ENSG00000141027	C9JAP0	unreviewed
ENSG00000141027	E7EVK1	unreviewed
ENSG00000141027	E7EVU5	unreviewed
ENSG00000141027	E7EW50	unreviewed
ENSG00000141027	H0Y459	unreviewed
ENSG00000141027	J3KRE4	unreviewed
ENSG00000141027	J3KS29	unreviewed
ENSG00000141027	J3KS51	unreviewed
ENSG00000141027	J3KT44	unreviewed
ENSG00000141027	J3QKP0	unreviewed
ENSG00000141027	S4R380	unreviewed
ENSG00000129911	Q9BXK1	reviewed
ENSG00000129911	A0A087WWX5	unreviewed
ENSG00000132005	P22670	reviewed
ENSG00000132005	K7EIZ8	unreviewed
ENSG00000055609	Q8NEZ4	reviewed
ENSG00000055609	A0A7P0T8F0	unreviewed
ENSG00000055609	A0A7P0T9K8	unreviewed
ENSG00000055609	A0A7P0T9N3	unreviewed
ENSG00000055609	A0A7P0T9Q7	unreviewed
ENSG00000055609	A0A7P0T9U9	unreviewed
ENSG00000055609	A0A7P0TA60	unreviewed
ENSG00000055609	A0A7P0TAI3	unreviewed
ENSG00000055609	A0A7P0TAQ8	unreviewed
ENSG00000055609	A0A7P0TBM6	unreviewed
ENSG00000055609	A0A7P0Z448	unreviewed
ENSG00000055609	A0A804HHW0	unreviewed
ENSG00000055609	A0A804HI08	unreviewed
ENSG00000055609	A0A804HIF3	unreviewed
ENSG00000055609	A0A804HIG3	unreviewed
ENSG00000055609	A0A804HIK3	unreviewed
ENSG00000055609	A0A804HIM1	unreviewed
ENSG00000055609	A0A804HIM6	unreviewed
ENSG00000055609	A0A804HIS4	unreviewed
ENSG00000055609	A0A804HIW6	unreviewed
ENSG00000055609	A0A804HJ27	unreviewed
ENSG00000055609	A0A804HJ77	unreviewed
ENSG00000055609	A0A804HJR9	unreviewed
ENSG00000055609	A0A804HJT1	unreviewed
ENSG00000055609	A0A804HJU5	unreviewed
ENSG00000055609	A0A804HJV8	unreviewed
ENSG00000055609	A0A804HK48	unreviewed
ENSG00000055609	A0A804HKJ1	unreviewed
ENSG00000055609	A0A804HKQ3	unreviewed
ENSG00000055609	A0A804HKS3	unreviewed
ENSG00000055609	A0A804HKW4	unreviewed
ENSG00000055609	A0A804HLA5	unreviewed
ENSG00000055609	A0A804HLD4	unreviewed
ENSG00000055609	C9J4Z5	unreviewed
ENSG00000055609	H0Y765	unreviewed
ENSG00000055609	H0YNL4	unreviewed
ENSG00000055609	H7BY37	unreviewed
ENSG00000055609	H7C212	unreviewed
ENSG00000055609	H7C2V8	unreviewed
ENSG00000169957	Q9H5H4	reviewed
ENSG00000169957	H3BS42	unreviewed
ENSG00000213096	O75437	reviewed
ENSG00000213096	A0A087WZJ7	unreviewed
ENSG00000213096	A0A087X0A2	unreviewed
ENSG00000213096	F5H2M4	unreviewed
ENSG00000213096	M0QZY2	unreviewed
ENSG00000213096	M0R2X5	unreviewed
ENSG00000213096	Q7Z2R1	unreviewed
ENSG00000126804	Q9Y2K1	reviewed
ENSG00000126804	G3V2I8	unreviewed
ENSG00000126804	G3V3N0	unreviewed
ENSG00000126804	G3V447	unreviewed
ENSG00000133794	O00327	reviewed
ENSG00000133794	A0A669KAV4	unreviewed
ENSG00000133794	A0A669KAX2	unreviewed
ENSG00000133794	A0A669KB07	unreviewed
ENSG00000133794	A0A669KBF4	unreviewed
ENSG00000133794	E9PI92	unreviewed
ENSG00000133794	E9PKG7	unreviewed
ENSG00000133794	E9PKN1	unreviewed
ENSG00000133794	E9PL54	unreviewed
ENSG00000133794	E9PNI4	unreviewed
ENSG00000133794	E9PRB1	unreviewed
ENSG00000133794	E9PSD2	unreviewed
ENSG00000133794	H0YER9	unreviewed
ENSG00000141448	Q92908	reviewed
ENSG00000128604	Q13568	reviewed
ENSG00000128604	A0A0G2UM11	unreviewed
ENSG00000128604	C9J7M2	unreviewed
ENSG00000128604	C9JB67	unreviewed
ENSG00000128604	C9JYP7	unreviewed
ENSG00000128604	F8WDH6	unreviewed
ENSG00000173875	Q3KP31	reviewed
ENSG00000173875	C9JU55	unreviewed
ENSG00000173875	M0QYQ0	unreviewed
ENSG00000173875	M0R0E8	unreviewed
ENSG00000173875	M0R2N1	unreviewed
ENSG00000111783	Q33E94	reviewed
ENSG00000111783	B4DZB7	unreviewed
ENSG00000111783	F8VRD4	unreviewed
ENSG00000111783	F8VX50	unreviewed
ENSG00000111783	F8VZC4	unreviewed
ENSG00000111783	F8W1T9	unreviewed
ENSG00000111783	R4GMS3	unreviewed
ENSG00000091010	Q15319	reviewed
ENSG00000105856	O60381	reviewed
ENSG00000105856	C9J5U3	unreviewed
ENSG00000105856	C9J8V6	unreviewed
ENSG00000105856	C9JAW1	unreviewed
ENSG00000105856	C9JPK6	unreviewed
ENSG00000105856	C9JQU7	unreviewed
ENSG00000105856	H7C4S2	unreviewed
ENSG00000105856	H7C574	unreviewed
ENSG00000105856	U3KQE5	unreviewed
ENSG00000233608	Q8WVJ9	reviewed
ENSG00000229809	P0C7X2	reviewed
ENSG00000229809	H3BR26	unreviewed
ENSG00000229809	H3BR45	unreviewed
ENSG00000229809	H3BTK8	unreviewed
ENSG00000081386	Q9Y2H8	reviewed
ENSG00000187815	Q49AA0	reviewed
ENSG00000139154	Q6ZN18	reviewed
ENSG00000139154	A0A669KBC9	unreviewed
ENSG00000139154	A0A669KBL4	unreviewed
ENSG00000139154	F5GZR7	unreviewed
ENSG00000139154	G5EA50	unreviewed
ENSG00000139154	H0YH08	unreviewed
ENSG00000139154	H7BYT4	unreviewed
ENSG00000124664	O95238	reviewed
ENSG00000197372	Q8TD23	reviewed
ENSG00000197372	M0QXM7	unreviewed
ENSG00000197372	M0QXU1	unreviewed
ENSG00000197372	M0R1W1	unreviewed
ENSG00000197372	M0R1X5	unreviewed
ENSG00000197372	M0R373	unreviewed
ENSG00000197372	M0R3E4	unreviewed
ENSG00000197372	M0R3G8	unreviewed
ENSG00000152475	Q96EG3	reviewed
ENSG00000176887	P35716	reviewed
ENSG00000213020	Q8N823	reviewed
ENSG00000213020	A0A1W2PQH1	unreviewed
ENSG00000213020	M0QXE4	unreviewed
ENSG00000213020	M0QXQ6	unreviewed
ENSG00000213020	M0QYR0	unreviewed
ENSG00000213020	M0QYZ5	unreviewed
ENSG00000213020	M0R1T1	unreviewed
ENSG00000213020	M0R2W3	unreviewed
ENSG00000197016	Q6ECI4	reviewed
ENSG00000197016	M0R0Q6	unreviewed
ENSG00000197016	M0R2Y9	unreviewed
ENSG00000069667	P35398	reviewed
ENSG00000069667	A0A087X2G0	unreviewed
ENSG00000069667	A0A0C4DFP5	unreviewed
ENSG00000069667	A0A0C4DG53	unreviewed
ENSG00000069667	H0YII6	unreviewed
ENSG00000069667	H0YLS5	unreviewed
ENSG00000141644	Q9UIS9	reviewed
ENSG00000141644	A0A0A0MS90	unreviewed
ENSG00000141644	A0A994J7H0	unreviewed
ENSG00000141644	K7EIN3	unreviewed
ENSG00000141644	K7EMA9	unreviewed
ENSG00000141644	K7EN65	unreviewed
ENSG00000141644	K7EPZ6	unreviewed
ENSG00000123307	Q9HD90	reviewed
ENSG00000124613	Q9UJN7	reviewed
ENSG00000124613	C9JUF8	unreviewed
ENSG00000071655	O95983	reviewed
ENSG00000071655	A0A087WT34	unreviewed
ENSG00000071655	A0A087WVG6	unreviewed
ENSG00000071655	A0A087WZ12	unreviewed
ENSG00000071655	A0A087X1H1	unreviewed
ENSG00000071655	A0A0A0MTS6	unreviewed
ENSG00000071655	K7EIE8	unreviewed
ENSG00000124827	O75603	reviewed
ENSG00000204779	Q5VV16	reviewed
ENSG00000136866	Q9Y6Q3	reviewed
ENSG00000185947	Q14586	reviewed
ENSG00000185947	H3BMG2	unreviewed
ENSG00000185947	H3BNA3	unreviewed
ENSG00000185947	H3BPW2	unreviewed
ENSG00000185947	I3L4I6	unreviewed
ENSG00000125492	Q9BZE3	reviewed
ENSG00000185960	O15266	reviewed
ENSG00000151322	Q8IXF0	reviewed
ENSG00000151322	A0A7P0T8Q6	unreviewed
ENSG00000151322	A0A7P0TA87	unreviewed
ENSG00000151322	F8VR32	unreviewed
ENSG00000151322	F8VS42	unreviewed
ENSG00000151322	F8W0C2	unreviewed
ENSG00000151322	H0YHB6	unreviewed
ENSG00000151322	H0YHU7	unreviewed
ENSG00000151322	H0YI42	unreviewed
ENSG00000197385	A6NHJ4	reviewed
ENSG00000230797	O15391	reviewed
ENSG00000164600	Q96NK8	reviewed
ENSG00000143578	Q8TEY5	reviewed
ENSG00000143578	Q5T4K9	unreviewed
ENSG00000143578	Q5T4L1	unreviewed
ENSG00000143578	Q5T4L2	unreviewed
ENSG00000169981	P13682	reviewed
ENSG00000169981	C9J011	unreviewed
ENSG00000169981	C9JGR2	unreviewed
ENSG00000169981	C9JGS9	unreviewed
ENSG00000166268	Q96LU7	reviewed
ENSG00000166268	A0A075B6E6	unreviewed
ENSG00000166268	F5GYH9	unreviewed
ENSG00000166268	F8VVR8	unreviewed
ENSG00000166268	H0YHI9	unreviewed
ENSG00000114861	Q9H334	reviewed
ENSG00000114861	A0A087X2G3	unreviewed
ENSG00000114861	A0A0B4J2F3	unreviewed
ENSG00000114861	A0A3B3IRL7	unreviewed
ENSG00000114861	A0A3B3IRS5	unreviewed
ENSG00000114861	A0A3B3IRW5	unreviewed
ENSG00000114861	A0A3B3IRY1	unreviewed
ENSG00000114861	A0A3B3IS87	unreviewed
ENSG00000114861	A0A3B3ISA4	unreviewed
ENSG00000114861	A0A3B3ISQ7	unreviewed
ENSG00000114861	A0A3B3IST0	unreviewed
ENSG00000114861	A0A3B3IST6	unreviewed
ENSG00000114861	A0A3B3IT14	unreviewed
ENSG00000114861	A0A3B3IT26	unreviewed
ENSG00000114861	A0A3B3IT66	unreviewed
ENSG00000114861	A0A3B3ITZ4	unreviewed
ENSG00000114861	A0A3B3IU08	unreviewed
ENSG00000114861	A0A3B3IU15	unreviewed
ENSG00000114861	A0A3B3IUB6	unreviewed
ENSG00000114861	C9IYY1	unreviewed
ENSG00000114861	C9J0F0	unreviewed
ENSG00000114861	C9J5T4	unreviewed
ENSG00000114861	G5E965	unreviewed
ENSG00000114861	H0Y882	unreviewed
ENSG00000112658	P11831	reviewed
ENSG00000245848	P49715	reviewed
ENSG00000144355	P56177	reviewed
ENSG00000144355	F8VXJ2	unreviewed
ENSG00000144355	J3KP55	unreviewed
ENSG00000131910	Q15466	reviewed
ENSG00000116132	P54821	reviewed
ENSG00000116132	G3V2N3	unreviewed
ENSG00000135457	Q12800	reviewed
ENSG00000135457	A0A8I5KWR0	unreviewed
ENSG00000135457	F8VWL0	unreviewed
ENSG00000135457	F8VX55	unreviewed
ENSG00000100426	O75132	reviewed
ENSG00000146592	Q02930	reviewed
ENSG00000146592	C9JN33	unreviewed
ENSG00000146592	H0YFV2	unreviewed
ENSG00000146592	H9KVC5	unreviewed
ENSG00000185669	Q3KNW1	reviewed
ENSG00000179111	Q9BYE0	reviewed
ENSG00000179111	J3KSH6	unreviewed
ENSG00000269693	M0R378	unreviewed
ENSG00000129514	P55317	reviewed
ENSG00000129514	G3V4B9	unreviewed
ENSG00000168286	Q96EK4	reviewed
ENSG00000107187	Q9UBR4	reviewed
ENSG00000107187	F1T0D7	unreviewed
ENSG00000249961	Q8NA31	reviewed
ENSG00000249961	A0A669KAY0	unreviewed
ENSG00000249961	J3KSG9	unreviewed
ENSG00000249961	J3KT78	unreviewed
ENSG00000182903	Q8TF20	reviewed
ENSG00000182903	B4E159	unreviewed
ENSG00000182903	D6RGC2	unreviewed
ENSG00000182903	E5RGH0	unreviewed
ENSG00000160094	Q5T0B9	reviewed
ENSG00000160094	F5H055	unreviewed
ENSG00000197360	A6NK75	reviewed
ENSG00000197360	M0QZH9	unreviewed
ENSG00000197360	M0QZS3	unreviewed
ENSG00000197360	M0R243	unreviewed
ENSG00000102034	Q99607	reviewed
ENSG00000102034	B1AL80	unreviewed
ENSG00000232237	M0R2M9	unreviewed
ENSG00000182986	A2RRD8	reviewed
ENSG00000182986	A0A669KBJ2	unreviewed
ENSG00000182986	M0QX96	unreviewed
ENSG00000182986	M0QZA2	unreviewed
ENSG00000182986	M0R0Z8	unreviewed
ENSG00000182986	M0R1K6	unreviewed
ENSG00000182986	M0R2L4	unreviewed
ENSG00000213973	A8MXY4	reviewed
ENSG00000171786	Q02575	reviewed
ENSG00000197063	O15525	reviewed
ENSG00000197063	I3L2F8	unreviewed
ENSG00000101665	O15105	reviewed
ENSG00000101665	K7EKF0	unreviewed
ENSG00000178935	Q9H707	reviewed
ENSG00000178935	M0QZ81	unreviewed
ENSG00000178935	M0R2C3	unreviewed
ENSG00000198538	P17035	reviewed
ENSG00000198538	C9K0H3	unreviewed
ENSG00000198538	F8WBV3	unreviewed
ENSG00000198538	M0QXU3	unreviewed
ENSG00000198538	M0R0U4	unreviewed
ENSG00000204335	Q6BEB4	reviewed
ENSG00000196417	Q7L2R6	reviewed
ENSG00000196417	D6RF03	unreviewed
ENSG00000196417	E9PDE6	unreviewed
ENSG00000163795	Q8N8E2	reviewed
ENSG00000163795	C9JT52	unreviewed
ENSG00000149480	O94776	reviewed
ENSG00000123358	P22736	reviewed
ENSG00000123358	F5GXF0	unreviewed
ENSG00000123358	F8VVX9	unreviewed
ENSG00000123358	H3BPN8	unreviewed
ENSG00000123358	H3BQG5	unreviewed
ENSG00000123358	H3BSB9	unreviewed
ENSG00000123358	H3BSM8	unreviewed
ENSG00000123358	H3BT85	unreviewed
ENSG00000177468	Q7RTU3	reviewed
ENSG00000157554	P11308	reviewed
ENSG00000157554	A0A0C4DG41	unreviewed
ENSG00000157554	A8MX39	unreviewed
ENSG00000157554	A8MZ24	unreviewed
ENSG00000157554	B5MDW0	unreviewed
ENSG00000205927	Q13516	reviewed
ENSG00000205927	C9J444	unreviewed
ENSG00000123933	Q14582	reviewed
ENSG00000123933	H0Y8Z5	unreviewed
ENSG00000128645	Q9GZZ0	reviewed
ENSG00000203883	P35713	reviewed
ENSG00000105672	O00321	reviewed
ENSG00000105672	K7ERX2	unreviewed
ENSG00000105672	Q3KNT2	unreviewed
ENSG00000105672	S4R454	unreviewed
ENSG00000204524	Q5CZA5	reviewed
ENSG00000215343	P0CH99	reviewed
ENSG00000181894	Q86UD4	reviewed
ENSG00000181894	M0R136	unreviewed
ENSG00000288000	A0A590UK80	unreviewed
ENSG00000092607	Q96SF7	reviewed
ENSG00000092607	Q5JT55	unreviewed
ENSG00000123405	Q16621	reviewed
ENSG00000123405	F8W1N9	unreviewed
ENSG00000131848	Q9BUG6	reviewed
ENSG00000131848	A0A0C4DGQ1	unreviewed
ENSG00000131848	K7EIX9	unreviewed
ENSG00000131848	K7EMC4	unreviewed
ENSG00000131848	K7EN85	unreviewed
ENSG00000131848	K7EQW6	unreviewed
ENSG00000131848	K7ESE4	unreviewed
ENSG00000131848	K7ESN6	unreviewed
ENSG00000162419	Q9Y692	reviewed
ENSG00000196652	Q9Y2L8	reviewed
ENSG00000196652	F8WBD4	unreviewed
ENSG00000272602	Q8IYB9	reviewed
ENSG00000272602	A0A075B7G3	unreviewed
ENSG00000272602	A0A075B7G4	unreviewed
ENSG00000272602	E9PN20	unreviewed
ENSG00000119725	Q86VK4	reviewed
ENSG00000119725	G3V2C2	unreviewed
ENSG00000119725	G3V2G5	unreviewed
ENSG00000119725	G3V2V5	unreviewed
ENSG00000119725	G3V369	unreviewed
ENSG00000119725	G3V398	unreviewed
ENSG00000119725	G3V3W2	unreviewed
ENSG00000119725	G3V4E6	unreviewed
ENSG00000119725	G3V4H7	unreviewed
ENSG00000119725	G3V4W2	unreviewed
ENSG00000119725	H0YJI7	unreviewed
ENSG00000119725	J3KNQ6	unreviewed
ENSG00000162992	Q13562	reviewed
ENSG00000164330	Q9UH73	reviewed
ENSG00000164330	E5RFQ1	unreviewed
ENSG00000204231	P28702	reviewed
ENSG00000204231	E9PK75	unreviewed
ENSG00000143355	Q9NQ69	reviewed
ENSG00000143355	A0A087X083	unreviewed
ENSG00000143355	A0A0C4DGY4	unreviewed
ENSG00000143355	H0Y330	unreviewed
ENSG00000143355	H0YL54	unreviewed
ENSG00000117000	Q13129	reviewed
ENSG00000178229	Q08ER8	reviewed
ENSG00000257446	C9JN71	reviewed
ENSG00000124813	Q13950	reviewed
ENSG00000124813	A0A0D9SEN7	unreviewed
ENSG00000124813	A0A2R8Y7Z3	unreviewed
ENSG00000124813	I3L0L0	unreviewed
ENSG00000124813	I3L354	unreviewed
ENSG00000124813	I3L4L9	unreviewed
ENSG00000166188	Q9P2F9	reviewed
ENSG00000166188	H3BT69	unreviewed
ENSG00000161298	Q96SR6	reviewed
ENSG00000161298	C9JME7	unreviewed
ENSG00000161298	K7EK67	unreviewed
ENSG00000161298	K7EQ52	unreviewed
ENSG00000147421	Q6NT76	reviewed
ENSG00000147421	E5RGZ2	unreviewed
ENSG00000147421	E5RHH9	unreviewed
ENSG00000147421	H0YBM8	unreviewed
ENSG00000147421	H0YKJ1	unreviewed
ENSG00000147421	H0YLF2	unreviewed
ENSG00000087903	P48378	reviewed
ENSG00000087903	K7EIN5	unreviewed
ENSG00000087903	K7EJD4	unreviewed
ENSG00000087903	K7EJE4	unreviewed
ENSG00000087903	K7ELD5	unreviewed
ENSG00000087903	K7ELQ7	unreviewed
ENSG00000087903	K7ENC9	unreviewed
ENSG00000087903	K7EQA0	unreviewed
ENSG00000087903	K7EQU2	unreviewed
ENSG00000087903	K7EQY9	unreviewed
ENSG00000087903	K7ES56	unreviewed
ENSG00000162599	Q12857	reviewed
